plot_code,year,month,day,ingrowth_core_num,is_stock_yn,ingrowth_core_litterfall_g,soil_humidity_pcnt,soil_temperature_c,ol_layer_depth_cm,ml_layer_depth_cm,time_step,time_step_minutes,ol_under_2mm_g,ml_under_2mm_g,ol_2to3_mm_g,ml_2to3_mm_g,ol_3to4_mm_g,ml_3to4_mm_g,ol_4to5_mm_g,ml_4to5_mm_g,ol_above_5mm_g,ml_above_5mm_g,quality_code,comments
ACJ-01,2013,9,25,8,n,NaN,NaN,NaN,20,10,2,10,0.046,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,"ml_under2 was ""0.0.09"".  Changed to ""0.009"", but not sure if it should be ""0.09"" instead.  Checking with Cecile."
ACJ-01,2013,9,25,8,n,NaN,NaN,NaN,20,10,3,10,0.028,0.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,8,n,NaN,NaN,NaN,20,10,4,10,0.024,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,9,n,4.83,37.8,8.4,30,NaN,1,10,0.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,9,n,NaN,NaN,NaN,30,NaN,2,10,0.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,9,n,NaN,NaN,NaN,30,NaN,3,10,0.144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,9,n,NaN,NaN,NaN,30,NaN,4,10,0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,10,n,1.39,38.9,8.1,25,5,1,10,0.072,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,10,n,NaN,NaN,NaN,25,5,2,10,0.042,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,10,n,NaN,NaN,NaN,25,5,3,10,0.026,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,10,n,NaN,NaN,NaN,25,5,4,10,0.05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,11,n,6.97,37.5,8.2,20,10,1,10,1.02,0.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,11,n,NaN,NaN,NaN,20,10,2,10,0.218,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,11,n,NaN,NaN,NaN,20,10,3,10,0.054,0.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,11,n,NaN,NaN,NaN,20,10,4,10,0.074,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,12,n,2.09,38.3,7.9,10,20,1,10,0.242,0.052,0.066,0.104,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,12,n,NaN,NaN,NaN,10,20,2,10,0.038,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,12,n,NaN,NaN,NaN,10,20,3,10,0.042,0.01,NaN,0.038,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,12,n,NaN,NaN,NaN,10,20,4,10,0.018,0.022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,13,n,2.7,37.5,7.9,20,10,1,10,0.16,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,13,n,NaN,NaN,NaN,20,10,2,10,0.058,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,13,n,NaN,NaN,NaN,20,10,3,10,0.014,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,13,n,NaN,NaN,NaN,20,10,4,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,14,n,2.94,39.2,7.9,20,10,1,10,0.26,0.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,14,n,NaN,NaN,NaN,20,10,2,10,0.038,0.002,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,14,n,NaN,NaN,NaN,20,10,3,10,0.012,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,14,n,NaN,NaN,NaN,20,10,4,10,0.002,0.01,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,15,n,2.25,30.5,8.5,20,10,1,10,0.084,NaN,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,15,n,NaN,NaN,NaN,20,10,2,10,0.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,15,n,NaN,NaN,NaN,20,10,3,10,0.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,15,n,NaN,NaN,NaN,20,10,4,10,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,16,n,3.59,32.1,8.5,20,10,1,10,0.256,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,16,n,NaN,NaN,NaN,20,10,2,10,0.084,0.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,16,n,NaN,NaN,NaN,20,10,3,10,0.102,0.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,9,25,16,n,NaN,NaN,NaN,20,10,4,10,0.062,0.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,1,n,1.42,31.8,9,30,NaN,1,10,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,1,n,NaN,NaN,NaN,30,NaN,2,10,0.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,1,n,NaN,NaN,NaN,30,NaN,3,10,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,1,n,NaN,NaN,NaN,30,NaN,4,10,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,2,n,3.22,35.3,9,20,10,1,10,0.008,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,2,n,NaN,NaN,NaN,20,10,2,10,0.003,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,2,n,NaN,NaN,NaN,20,10,3,10,0.001,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,2,n,NaN,NaN,NaN,20,10,4,10,0.001,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,3,n,6.14,355.2,8.9,30,NaN,1,10,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,3,n,NaN,NaN,NaN,30,NaN,2,10,0.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,3,n,NaN,NaN,NaN,30,NaN,3,10,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,3,n,NaN,NaN,NaN,30,NaN,4,10,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,4,n,3.7,22.4,8.7,20,10,1,10,0.024,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,4,n,NaN,NaN,NaN,20,10,2,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,4,n,NaN,NaN,NaN,20,10,3,10,0.001,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,4,n,NaN,NaN,NaN,20,10,4,10,0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,5,n,1.93,32.3,8.9,30,NaN,1,10,0.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,5,n,NaN,NaN,NaN,30,NaN,2,10,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,5,n,NaN,NaN,NaN,30,NaN,3,10,0.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,5,n,NaN,NaN,NaN,30,NaN,4,10,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,6,n,4.13,31.7,8.9,20,10,1,10,0.008,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,6,n,NaN,NaN,NaN,20,10,2,10,0.002,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,6,n,NaN,NaN,NaN,20,10,3,10,0.008,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,6,n,NaN,NaN,NaN,20,10,4,10,0.002,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,7,n,5.02,32.4,8.9,20,10,1,10,0.018,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,7,n,NaN,NaN,NaN,20,10,2,10,0.002,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,7,n,NaN,NaN,NaN,20,10,3,10,0.01,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,7,n,NaN,NaN,NaN,20,10,4,10,0.004,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,8,n,10.01,32.3,8.3,20,10,1,10,0.03,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,8,n,NaN,NaN,NaN,20,10,2,10,0.026,0.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,8,n,NaN,NaN,NaN,20,10,3,10,0.024,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,8,n,NaN,NaN,NaN,20,10,4,10,0.012,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,9,n,2.66,34.8,8.1,30,NaN,1,10,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,9,n,NaN,NaN,NaN,30,NaN,2,10,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,9,n,NaN,NaN,NaN,30,NaN,3,10,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,9,n,NaN,NaN,NaN,30,NaN,4,10,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,10,n,2.64,30.1,8.1,25,5,1,10,0.03,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,10,n,NaN,NaN,NaN,25,5,2,10,0.016,0.998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,10,n,NaN,NaN,NaN,25,5,3,10,0.016,0.994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,10,n,NaN,NaN,NaN,25,5,4,10,0.015,0.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,11,n,NaN,21.5,8.3,20,10,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,11,n,NaN,NaN,NaN,20,10,2,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,11,n,NaN,NaN,NaN,20,10,3,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,11,n,NaN,NaN,NaN,20,10,4,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,12,n,5.72,35.8,8.8,10,20,1,10,0.012,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,12,n,NaN,NaN,NaN,10,20,2,10,0.006,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,12,n,NaN,NaN,NaN,10,20,3,10,0.002,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,12,n,NaN,NaN,NaN,10,20,4,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,13,n,5.5,36.3,8.3,20,10,1,10,0.012,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,13,n,NaN,NaN,NaN,20,10,2,10,0.008,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,13,n,NaN,NaN,NaN,20,10,3,10,0.001,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,13,n,NaN,NaN,NaN,20,10,4,10,0.001,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,14,n,3.12,41.2,8.3,20,10,1,10,0.058,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,14,n,NaN,NaN,NaN,20,10,2,10,0.06,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,14,n,NaN,NaN,NaN,20,10,3,10,0.068,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,14,n,NaN,NaN,NaN,20,10,4,10,0.018,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,15,n,4.66,32.5,8.3,20,10,1,10,0.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,15,n,NaN,NaN,NaN,20,10,2,10,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,15,n,NaN,NaN,NaN,20,10,3,10,0.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,15,n,NaN,NaN,NaN,20,10,4,10,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,16,n,3.54,32.4,8.3,20,10,1,10,0.03,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,16,n,NaN,NaN,NaN,20,10,2,10,0.018,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,16,n,NaN,NaN,NaN,20,10,3,10,0.02,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2013,12,10,16,n,NaN,NaN,NaN,20,10,4,10,0.019,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,1,n,2.44,51.6,9.1,30,NaN,1,10,0.022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,1,n,NaN,NaN,NaN,30,NaN,2,10,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,1,n,NaN,NaN,NaN,30,NaN,3,10,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,1,n,NaN,NaN,NaN,30,NaN,4,10,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,2,n,12.16,51,8.8,20,10,1,10,0.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,2,n,NaN,NaN,NaN,20,10,2,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,2,n,NaN,NaN,NaN,20,10,3,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,2,n,NaN,NaN,NaN,20,10,4,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,3,n,2.85,28,9.4,30,NaN,1,10,0.086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,3,n,NaN,NaN,NaN,30,NaN,2,10,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,3,n,NaN,NaN,NaN,30,NaN,3,10,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,3,n,NaN,NaN,NaN,30,NaN,4,10,0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,4,n,3.45,41.2,8.7,20,10,1,10,0.026,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,4,n,NaN,NaN,NaN,20,10,2,10,0.02,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,4,n,NaN,NaN,NaN,20,10,3,10,0.012,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,4,n,NaN,NaN,NaN,20,10,4,10,0.006,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,5,n,2.67,40.3,8.9,30,NaN,1,10,0.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,5,n,NaN,NaN,NaN,30,NaN,2,10,0.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,5,n,NaN,NaN,NaN,30,NaN,3,10,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,5,n,NaN,NaN,NaN,30,NaN,4,10,0.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,6,n,6.55,91,9,20,10,1,10,0.022,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,6,n,NaN,NaN,NaN,20,10,2,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,6,n,NaN,NaN,NaN,20,10,3,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,6,n,NaN,NaN,NaN,20,10,4,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,7,n,1.4,40.6,8.9,20,10,1,10,0.001,0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,7,n,NaN,NaN,NaN,20,10,2,10,0.001,0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,7,n,NaN,NaN,NaN,20,10,3,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,7,n,NaN,NaN,NaN,20,10,4,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,8,n,1.05,44.4,9.1,20,10,1,10,0.028,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,8,n,NaN,NaN,NaN,20,10,2,10,0.008,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,8,n,NaN,NaN,NaN,20,10,3,10,0.002,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,8,n,NaN,NaN,NaN,20,10,4,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,9,n,4.12,45.1,9.3,30,NaN,1,10,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,9,n,NaN,NaN,NaN,30,NaN,2,10,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,9,n,NaN,NaN,NaN,30,NaN,3,10,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,9,n,NaN,NaN,NaN,30,NaN,4,10,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,10,n,5.38,39.3,9.1,25,5,1,10,0.014,0.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,10,n,NaN,NaN,NaN,25,5,2,10,0.004,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,10,n,NaN,NaN,NaN,25,5,3,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,10,n,NaN,NaN,NaN,25,5,4,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,11,n,NaN,NaN,NaN,20,10,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,11,n,NaN,NaN,NaN,20,10,2,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,11,n,NaN,NaN,NaN,20,10,3,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,11,n,NaN,NaN,NaN,20,10,4,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,12,n,4.66,34.5,9.1,10,20,1,10,0.23,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,12,n,NaN,NaN,NaN,10,20,2,10,0.076,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,12,n,NaN,NaN,NaN,10,20,3,10,0.048,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,12,n,NaN,NaN,NaN,10,20,4,10,0.022,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,13,n,6.91,34,9.2,20,10,1,10,0.014,0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,13,n,NaN,NaN,NaN,20,10,2,10,0.001,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,13,n,NaN,NaN,NaN,20,10,3,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,13,n,NaN,NaN,NaN,20,10,4,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,14,n,2.5,42.1,8.9,20,10,1,10,0.044,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,14,n,NaN,NaN,NaN,20,10,2,10,0.01,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,14,n,NaN,NaN,NaN,20,10,3,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,14,n,NaN,NaN,NaN,20,10,4,10,0.001,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,15,n,3.26,43.2,8.9,20,10,1,10,0.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,15,n,NaN,NaN,NaN,20,10,2,10,0.022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,15,n,NaN,NaN,NaN,20,10,3,10,0.022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,15,n,NaN,NaN,NaN,20,10,4,10,0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,16,n,3,34.5,9,20,10,1,10,0.034,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,16,n,NaN,NaN,NaN,20,10,2,10,0.028,0.022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,16,n,NaN,NaN,NaN,20,10,3,10,0.001,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
ACJ-01,2014,3,15,16,n,NaN,NaN,NaN,20,10,4,10,0.001,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
